fecha,t,h3_id,active
2012-02-04,72,892a100d44bffff,1
2012-02-04,72,892a100d66bffff,1
2012-02-04,73,892a1072c8bffff,1
2012-02-04,74,892a1008bb7ffff,1
2012-02-04,74,892a100d2abffff,1
2012-02-04,74,892a100d667ffff,1
2012-02-04,78,892a100d29bffff,1
2012-02-04,81,892a100d6c7ffff,1
2012-02-04,81,892a10725a7ffff,1
2012-02-04,82,892a107289bffff,1
2012-02-04,84,892a100d623ffff,1
2012-02-04,87,892a1072c07ffff,1
2012-02-04,89,892a100d603ffff,1
2012-02-04,89,892a1072cbbffff,1
2012-02-04,90,892a100d2d7ffff,1
2012-02-04,93,892a100d2cfffff,1
2012-02-04,99,892a100d28bffff,1
2012-02-04,102,892a100d2d7ffff,1
2012-02-04,102,892a100d37bffff,1
2012-02-04,103,892a100d207ffff,1
2012-02-04,104,892a100d63bffff,1
2012-02-04,105,892a100d44bffff,1
2012-02-04,106,892a1008817ffff,1
2012-02-04,106,892a100899bffff,1
2012-02-04,107,892a10089a3ffff,1
2012-02-04,107,892a10725a3ffff,1
2012-02-04,111,892a1008913ffff,1
2012-02-04,113,892a1008b3bffff,1
2012-02-04,114,892a1008bbbffff,1
2012-02-04,114,892a100d667ffff,1
2012-02-04,115,892a1072c47ffff,1
2012-02-04,116,892a100d2abffff,1
2012-02-04,116,892a10725b7ffff,1
2012-02-04,121,892a10721b3ffff,1
2012-02-04,121,892a107288bffff,1
2012-02-04,122,892a100882bffff,1
2012-02-04,125,892a100d653ffff,1
2012-02-04,126,892a1072c87ffff,1
2012-02-04,127,892a1008bbbffff,1
2012-02-04,128,892a100d2d3ffff,1
2012-02-04,129,892a100d2c3ffff,1
2012-02-04,129,892a100d353ffff,1
2012-02-04,130,892a100d62fffff,1
2012-02-04,131,892a100d36bffff,1
2012-02-04,131,892a1072187ffff,1
2012-02-04,132,892a100d2c7ffff,1
2012-02-04,132,892a100d6b3ffff,1
2012-02-04,132,892a10725afffff,1
2012-02-04,133,892a10089a3ffff,1
2012-02-04,135,892a100d68fffff,1
2012-02-04,135,892a1072c17ffff,1
2012-02-04,141,892a100d37bffff,1
2012-02-04,142,892a1072c9bffff,1
2012-02-04,144,892a1072cd3ffff,1
2012-02-11,1,892a100d613ffff,1
2012-02-11,1,892a100d647ffff,1
2012-02-11,1,892a100d6a3ffff,1
2012-02-11,2,892a100d297ffff,1
2012-02-11,5,892a107289bffff,1
2012-02-11,6,892a100d647ffff,1
2012-02-11,11,892a100d66fffff,1
2012-02-11,11,892a10721b3ffff,1
2012-02-11,13,892a107258fffff,1
2012-02-11,14,892a10721bbffff,1
2012-02-11,16,892a100d64bffff,1
2012-02-11,18,892a1072ca7ffff,1
2012-02-11,35,892a100d653ffff,1
2012-02-11,41,892a100d6abffff,1
2012-02-11,46,892a10089b3ffff,1
2012-02-11,47,892a100888fffff,1
2012-02-11,50,892a100882fffff,1
2012-02-11,58,892a1072c87ffff,1
2012-02-11,59,892a1008b87ffff,1
2012-02-11,62,892a1072c17ffff,1
2012-02-11,64,892a10089afffff,1
2012-02-11,64,892a100d20bffff,1
2012-02-11,65,892a100d27bffff,1
2012-02-11,66,892a1008967ffff,1
2012-02-11,67,892a100d61bffff,1
2012-02-11,69,892a100d63bffff,1
2012-02-11,71,892a100d2c3ffff,1
2012-02-11,76,892a100d29bffff,1
2012-02-11,77,892a100898fffff,1
2012-02-11,78,892a1072cd3ffff,1
2012-02-11,83,892a100d207ffff,1
2012-02-11,83,892a100d687ffff,1
2012-02-11,86,892a100d2cbffff,1
2012-02-11,86,892a1072cc7ffff,1
2012-02-11,90,892a1072193ffff,1
2012-02-11,91,892a100d2c3ffff,1
2012-02-11,91,892a100d64bffff,1
2012-02-11,94,892a100894fffff,1
2012-02-11,95,892a1008b8fffff,1
2012-02-11,96,892a100898fffff,1
2012-02-11,96,892a100d04bffff,1
2012-02-11,98,892a1072cdbffff,1
2012-02-11,100,892a1072c07ffff,1
2012-02-11,103,892a10721a3ffff,1
2012-02-11,107,892a1072ca3ffff,1
2012-02-11,108,892a100d607ffff,1
2012-02-11,108,892a100d60fffff,1
2012-02-11,109,892a100d213ffff,1
2012-02-11,110,892a10728d3ffff,1
2012-02-11,112,892a100d35bffff,1
2012-02-11,115,892a100893bffff,1
2012-02-11,116,892a100d60bffff,1
2012-02-11,116,892a1072193ffff,1
2012-02-11,119,892a1072c97ffff,1
2012-02-11,120,892a1072cc7ffff,1
2012-02-11,123,892a100888fffff,1
2012-02-11,123,892a1072193ffff,1
2012-02-11,125,892a100d6bbffff,1
2012-02-11,126,892a100890bffff,1
2012-02-11,126,892a1008b87ffff,1
2012-02-11,126,892a100d2dbffff,1
2012-02-11,126,892a1072597ffff,1
2012-02-11,127,892a10725bbffff,1
2012-02-11,127,892a1072cd3ffff,1
2012-02-11,129,892a100d273ffff,1
2012-02-11,129,892a100d283ffff,1
2012-02-11,131,892a100d2c3ffff,1
2012-02-11,132,892a1008b27ffff,1
2012-02-11,133,892a100d697ffff,1
2012-02-11,133,892a107288fffff,1
2012-02-11,133,892a1072ccbffff,1
2012-02-11,134,892a100d28fffff,1
2012-02-11,135,892a100d217ffff,1
2012-02-11,135,892a100d22fffff,1
2012-02-11,136,892a100d443ffff,1
2012-02-11,139,892a1008ba3ffff,1
2012-02-11,140,892a100d287ffff,1
2012-02-11,141,892a1072c97ffff,1
2012-02-11,144,892a100d2dbffff,1
2012-02-11,144,892a100d60fffff,1
2012-02-11,144,892a1072c0fffff,1
2012-02-11,144,892a1072c57ffff,1
2012-02-18,1,892a100d297ffff,1
2012-02-18,2,892a100d6cfffff,1
2012-02-18,4,892a100d60fffff,1
2012-02-18,8,892a100d60bffff,1
2012-02-18,8,892a1072cbbffff,1
2012-02-18,8,892a1072cc3ffff,1
2012-02-18,9,892a100d2abffff,1
2012-02-18,11,892a100d607ffff,1
2012-02-18,13,892a10089abffff,1
2012-02-18,13,892a1008d3bffff,1
2012-02-18,14,892a1072c13ffff,1
2012-02-18,15,892a1072c97ffff,1
2012-02-18,16,892a1072587ffff,1
2012-02-18,17,892a1008b97ffff,1
2012-02-18,17,892a1072cb3ffff,1
2012-02-18,24,892a1072c97ffff,1
2012-02-18,26,892a100d247ffff,1
2012-02-18,26,892a1072cafffff,1
2012-02-18,28,892a1008d8fffff,1
2012-02-18,29,892a1008807ffff,1
2012-02-18,29,892a100d66bffff,1
2012-02-18,37,892a100d633ffff,1
2012-02-18,37,892a1072c87ffff,1
2012-02-18,49,892a100d63bffff,1
2012-02-18,54,892a100d2a3ffff,1
2012-02-18,56,892a100d29bffff,1
2012-02-18,57,892a1008983ffff,1
2012-02-18,58,892a100d697ffff,1
2012-02-18,59,892a100d687ffff,1
2012-02-18,61,892a100d263ffff,1
2012-02-18,61,892a100d267ffff,1
2012-02-18,61,892a100d617ffff,1
2012-02-18,66,892a1072517ffff,1
2012-02-18,67,892a100d2c3ffff,1
2012-02-18,69,892a1072c17ffff,1
2012-02-18,71,892a100882bffff,1
2012-02-18,71,892a100d687ffff,1
2012-02-18,73,892a1008b93ffff,1
2012-02-18,73,892a100d68fffff,1
2012-02-18,75,892a1008907ffff,1
2012-02-18,75,892a100d2cbffff,1
2012-02-18,77,892a100d453ffff,1
2012-02-18,79,892a1072c8bffff,1
2012-02-18,80,892a10089a3ffff,1
2012-02-18,81,892a100d693ffff,1
2012-02-18,81,892a1072c0fffff,1
2012-02-18,83,892a1072cbbffff,1
2012-02-18,84,892a100d20fffff,1
2012-02-18,84,892a100d653ffff,1
2012-02-18,85,892a100d27bffff,1
2012-02-18,85,892a100d283ffff,1
2012-02-18,85,892a100d61bffff,1
2012-02-18,86,892a100d453ffff,1
2012-02-18,87,892a100d6c7ffff,1
2012-02-18,87,892a1072c1bffff,1
2012-02-18,88,892a100d233ffff,1
2012-02-18,90,892a1008897ffff,1
2012-02-18,93,892a1008973ffff,1
2012-02-18,93,892a1008b87ffff,1
2012-02-18,97,892a1008c07ffff,1
2012-02-18,98,892a10725a7ffff,1
2012-02-18,101,892a1008983ffff,1
2012-02-18,105,892a100d227ffff,1
2012-02-18,105,892a100d63bffff,1
2012-02-18,109,892a100d62fffff,1
2012-02-18,113,892a1072c6fffff,1
2012-02-18,115,892a100d2d3ffff,1
2012-02-18,116,892a100d6c7ffff,1
2012-02-18,117,892a100d343ffff,1
2012-02-18,117,892a1072197ffff,1
2012-02-18,119,892a10721a3ffff,1
2012-02-18,120,892a100d293ffff,1
2012-02-18,121,892a100d677ffff,1
2012-02-18,123,892a100d21bffff,1
2012-02-18,123,892a1072c1bffff,1
2012-02-18,128,892a1008927ffff,1
2012-02-18,129,892a100893bffff,1
2012-02-18,129,892a100d273ffff,1
2012-02-18,129,892a1072c0fffff,1
2012-02-18,129,892a1072c8bffff,1
2012-02-18,130,892a100d2bbffff,1
2012-02-18,131,892a100d287ffff,1
2012-02-18,131,892a1072187ffff,1
2012-02-18,134,892a1008d4bffff,1
2012-02-18,134,892a100d64fffff,1
2012-02-18,135,892a10089a3ffff,1
2012-02-18,135,892a100d6afffff,1
2012-02-18,136,892a100d2c3ffff,1
2012-02-18,136,892a10721bbffff,1
2012-02-18,138,892a100d60fffff,1
2012-02-18,138,892a100d667ffff,1
2012-02-18,140,892a1008907ffff,1
2012-02-18,140,892a10089bbffff,1
2012-02-18,140,892a1072533ffff,1
2012-02-18,141,892a100d2c3ffff,1
2012-02-18,141,892a1072cd3ffff,1
2012-02-18,142,892a100d203ffff,1
2012-02-18,142,892a100d66bffff,1
2012-02-18,142,892a10721bbffff,1
2012-02-18,142,892a1072883ffff,1
2012-02-25,2,892a100d22bffff,1
2012-02-25,2,892a100d22fffff,1
2012-02-25,4,892a100893bffff,1
2012-02-25,5,892a100d61bffff,1
2012-02-25,7,892a100d353ffff,1
2012-02-25,7,892a1072cb3ffff,1
2012-02-25,9,892a1072cd7ffff,1
2012-02-25,12,892a100d62bffff,1
2012-02-25,14,892a10088b3ffff,1
2012-02-25,17,892a1072c87ffff,1
2012-02-25,20,892a100d60bffff,1
2012-02-25,21,892a1008d33ffff,1
2012-02-25,22,892a10721bbffff,1
2012-02-25,26,892a100d34fffff,1
2012-02-25,34,892a107258fffff,1
2012-02-25,35,892a1072c57ffff,1
2012-02-25,41,892a10721b7ffff,1
2012-02-25,47,892a1008887ffff,1
2012-02-25,47,892a10725b7ffff,1
2012-02-25,52,892a1008983ffff,1
2012-02-25,58,892a100d2c7ffff,1
2012-02-25,63,892a100882bffff,1
2012-02-25,63,892a100d683ffff,1
2012-02-25,64,892a100d22fffff,1
2012-02-25,65,892a100d297ffff,1
2012-02-25,66,892a1008817ffff,1
2012-02-25,66,892a100d2c3ffff,1
2012-02-25,71,892a100d217ffff,1
2012-02-25,71,892a1072807ffff,1
2012-02-25,72,892a10725b7ffff,1
2012-02-25,73,892a100d62bffff,1
2012-02-25,73,892a100d68fffff,1
2012-02-25,75,892a100d62bffff,1
2012-02-25,76,892a1008b97ffff,1
2012-02-25,76,892a100d277ffff,1
2012-02-25,80,892a10721b3ffff,1
2012-02-25,81,892a1072c6bffff,1
2012-02-25,82,892a1008817ffff,1
2012-02-25,83,892a1072ccfffff,1
2012-02-25,87,892a100d6c7ffff,1
2012-02-25,88,892a100d26bffff,1
2012-02-25,88,892a1072c6bffff,1
2012-02-25,92,892a100d2c3ffff,1
2012-02-25,93,892a100d45bffff,1
2012-02-25,96,892a1008b93ffff,1
2012-02-25,96,892a1072c03ffff,1
2012-02-25,99,892a100d657ffff,1
2012-02-25,99,892a1072897ffff,1
2012-02-25,102,892a1008b93ffff,1
2012-02-25,104,892a1008987ffff,1
2012-02-25,104,892a100d603ffff,1
2012-02-25,104,892a100d667ffff,1
2012-02-25,104,892a1072197ffff,1
2012-02-25,105,892a100d257ffff,1
2012-02-25,108,892a100d257ffff,1
2012-02-25,108,892a100d297ffff,1
2012-02-25,109,892a1008b87ffff,1
2012-02-25,109,892a100d28bffff,1
2012-02-25,113,892a100d653ffff,1
2012-02-25,114,892a1008923ffff,1
2012-02-25,114,892a100d6c7ffff,1
2012-02-25,115,892a1008b03ffff,1
2012-02-25,117,892a1008927ffff,1
2012-02-25,118,892a100d60bffff,1
2012-02-25,118,892a100d64fffff,1
2012-02-25,119,892a1008983ffff,1
2012-02-25,119,892a100d4dbffff,1
2012-02-25,120,892a1072cbbffff,1
2012-02-25,121,892a100882bffff,1
2012-02-25,122,892a100d293ffff,1
2012-02-25,127,892a100d6c7ffff,1
2012-02-25,127,892a1072597ffff,1
2012-02-25,128,892a1072c33ffff,1
2012-02-25,129,892a100d2c3ffff,1
2012-02-25,132,892a1072c67ffff,1
2012-02-25,132,892a1072cd3ffff,1
2012-02-25,136,892a1072887ffff,1
2012-02-25,138,892a100d287ffff,1
2012-02-25,142,892a100d217ffff,1
2012-02-25,142,892a100d223ffff,1
2012-02-25,144,892a1072c0fffff,1
2012-03-03,1,892a100d2abffff,1
2012-03-03,1,892a1072ca7ffff,1
2012-03-03,2,892a1072cc3ffff,1
2012-03-03,5,892a100d66fffff,1
2012-03-03,9,892a100d643ffff,1
2012-03-03,10,892a1072c33ffff,1
2012-03-03,12,892a1072c1bffff,1
2012-03-03,13,892a10725a3ffff,1
2012-03-03,14,892a100d353ffff,1
2012-03-03,14,892a1072cc3ffff,1
2012-03-03,19,892a1072c27ffff,1
2012-03-03,21,892a100d257ffff,1
2012-03-03,33,892a1072c0bffff,1
2012-03-03,47,892a1072c8fffff,1
2012-03-03,52,892a100d233ffff,1
2012-03-03,57,892a1008937ffff,1
2012-03-03,58,892a1008887ffff,1
2012-03-03,60,892a10728c7ffff,1
2012-03-03,60,892a1072ddbffff,1
2012-03-03,61,892a1008b2fffff,1
2012-03-03,61,892a100d63bffff,1
2012-03-03,63,892a1008967ffff,1
2012-03-03,70,892a100892fffff,1
2012-03-03,72,892a10725afffff,1
2012-03-03,73,892a1072ca7ffff,1
2012-03-03,76,892a100d28fffff,1
2012-03-03,77,892a1072c67ffff,1
2012-03-03,78,892a107289bffff,1
2012-03-03,80,892a1008903ffff,1
2012-03-03,81,892a100d667ffff,1
2012-03-03,81,892a100d6cfffff,1
2012-03-03,84,892a100d67bffff,1
2012-03-03,84,892a107288bffff,1
2012-03-03,84,892a1072cc7ffff,1
2012-03-03,85,892a10725a3ffff,1
2012-03-03,86,892a100899bffff,1
2012-03-03,86,892a1008b83ffff,1
2012-03-03,87,892a1008babffff,1
2012-03-03,87,892a100d277ffff,1
2012-03-03,88,892a100d653ffff,1
2012-03-03,89,892a1072517ffff,1
2012-03-03,89,892a1072c1bffff,1
2012-03-03,90,892a100ab73ffff,1
2012-03-03,91,892a10089abffff,1
2012-03-03,92,892a100d60bffff,1
2012-03-03,92,892a1072c93ffff,1
2012-03-03,92,892a1072cc7ffff,1
2012-03-03,93,892a100d68fffff,1
2012-03-03,94,892a1008897ffff,1
2012-03-03,94,892a100d607ffff,1
2012-03-03,94,892a1072ca7ffff,1
2012-03-03,96,892a100d60fffff,1
2012-03-03,97,892a100d22bffff,1
2012-03-03,103,892a1072cb3ffff,1
2012-03-03,106,892a100d6afffff,1
2012-03-03,107,892a100d25bffff,1
2012-03-03,107,892a100d657ffff,1
2012-03-03,108,892a1008bbbffff,1
2012-03-03,109,892a1008b3bffff,1
2012-03-03,110,892a100d263ffff,1
2012-03-03,111,892a100d22bffff,1
2012-03-03,112,892a100d657ffff,1
2012-03-03,115,892a100d22bffff,1
2012-03-03,117,892a100d60bffff,1
2012-03-03,118,892a100d267ffff,1
2012-03-03,121,892a100d2c3ffff,1
