fecha,t,z1,z2,z3,z4,z5,z6
2009-09-19,130,-0.009500246,-0.006184815,0.00851269,-0.009858577,0.017902145,-0.019779338
2009-09-19,131,-0.029409476,0.036945056,0.8660375,0.46149457,0.025493776,-0.06734218
2009-09-19,133,-0.030823193,-0.00079480384,0.01109727,-0.02569528,0.4896495,0.7460021
2009-09-19,135,-0.028724043,-0.006525771,-0.016660431,0.0073910793,-0.025989732,0.040360898
2009-09-19,136,-0.020994807,0.06129036,0.8598303,0.4806238,0.002787545,-0.019495772
2009-09-19,139,-0.015795652,-0.008186461,-0.0029278893,-0.011551971,0.00582648,-0.011771716
2009-09-19,143,-0.02686671,0.031234255,-0.021697214,-0.018939726,0.013535766,-0.018617688
2009-09-26,1,-0.02492431,-0.018527264,-0.015470326,-0.006544047,0.015532783,-0.017198915
2009-09-26,2,-0.017411055,-0.0030016887,-0.00045099983,-0.0119312415,0.010263369,-0.00818636
2009-09-26,6,-0.022522695,-0.0127529185,0.0022693437,-0.016010085,0.0042136586,-0.015320528
2009-09-26,7,-0.029192517,-0.054370914,-0.045227192,-0.087926306,-0.097254254,-0.06347979
2009-09-26,8,-0.028657766,0.027227089,0.03433763,0.00575122,0.060500994,-0.019044947
2009-09-26,9,-0.02905433,-0.0061611887,0.004530852,-0.031157749,0.010643555,-0.00833035
2009-09-26,10,-0.015802631,-0.0056009167,-0.0022277436,-0.007401265,0.0029907762,-0.005853994
2009-09-26,13,-0.03602987,0.017687062,0.023643322,0.007961047,0.06211915,-0.01535863
2009-09-26,19,-0.020733496,-0.0048342254,-0.011081132,-0.0018179459,0.0014719749,-0.0113370335
2009-09-26,20,-0.018258514,-0.0039099874,0.00017251722,-0.012567503,0.0015205884,-0.007521289
2009-09-26,24,-0.032378864,-0.023524916,-0.013529954,-0.020841032,-0.026822139,-0.023130367
2009-09-26,26,-0.025332065,0.9729612,-0.122622184,0.047835495,-0.031140147,-0.0074225334
2009-09-26,29,-0.028657766,0.027227089,0.03433763,0.00575122,0.060500994,-0.019044947
2009-09-26,41,-0.025332065,0.9729612,-0.122622184,0.047835495,-0.031140147,-0.0074225334
2009-09-26,47,-0.017474055,-0.01037268,-0.004205233,-0.013832164,0.008167339,-0.0068153515
2009-09-26,52,-0.029775582,-0.027337339,-0.03148519,-0.015189548,0.026599603,0.10100212
2009-09-26,56,-0.023798095,-0.023300726,-0.034883868,-0.059356716,0.06983137,-0.0051636207
2009-09-26,58,-0.018478896,-0.0050764885,-0.00031249042,-0.01125875,0.0036027296,-0.013016057
2009-09-26,59,-0.019069226,-0.012094748,-0.0036668673,-0.016112627,0.013720361,-0.0052303784
2009-09-26,62,-0.015403645,-0.0073663606,0.0019059151,-0.007971425,0.003112275,-0.008207317
2009-09-26,68,-0.016919605,-0.0037673623,-0.0030399687,-0.012573728,0.00078277744,-0.009527216
2009-09-26,70,-0.026633848,-0.008027618,-0.009708482,-0.034065995,-0.016996864,-0.027646739
2009-09-26,72,-0.014701942,-0.010748905,0.0005328069,-0.01264506,0.0070273005,-0.015007467
2009-09-26,73,-0.019069226,-0.012094748,-0.0036668673,-0.016112627,0.013720361,-0.0052303784
2009-09-26,75,-0.018466147,0.060656354,0.839934,0.48932853,-0.014022342,-0.020346202
2009-09-26,76,-0.019077836,-0.008096134,-0.0038490715,-0.011694879,0.0040369825,-0.011097326
2009-09-26,77,-0.020552244,0.009306291,-0.0045437706,-0.008551779,-0.01744902,-0.0025027965
2009-09-26,80,-0.019694682,-0.008723884,0.0020940797,-0.009830939,-0.000328346,-0.00807898
2009-09-26,83,-0.014730657,-0.0032105218,0.0019689824,-0.011583636,0.01254573,-0.011168536
2009-09-26,86,-0.019215086,-0.016986616,0.0029846886,-0.014100842,0.0032554267,-0.016567733
2009-09-26,87,-0.020675153,-0.0050230455,0.00865853,-0.011510739,0.013022943,0.004531777
2009-09-26,89,-0.03923915,-0.02598189,-0.03275893,0.008938215,-0.13001134,0.030277826
2009-09-26,92,-0.018709604,-0.040398743,-0.005138726,-0.03481152,-0.0706109,-0.042113118
2009-09-26,93,-0.011431745,-0.009692044,-0.0032541342,-0.015154954,0.0067191543,-0.013741301
2009-09-26,99,-0.010283088,-0.008055477,-0.0028663415,-0.010788569,0.002676197,-0.008867728
2009-09-26,102,-0.022522695,-0.0127529185,0.0022693437,-0.016010085,0.0042136586,-0.015320528
2009-09-26,103,-0.022713466,-0.0004454055,0.042431578,-0.025074588,-0.018883977,-0.04907156
2009-09-26,107,-0.021054367,-0.02676233,0.017383238,-0.031752,0.018687926,-0.07950026
2009-09-26,111,-0.017581668,-0.0071054557,-0.0028975569,-0.010059171,0.0061721993,-0.0047757477
2009-09-26,112,-0.019077836,-0.008096134,-0.0038490715,-0.011694879,0.0040369825,-0.011097326
2009-09-26,113,-0.023468943,0.03415058,-0.020005923,-0.01413159,0.014256098,-0.013762084
2009-09-26,115,-0.011431745,-0.009692044,-0.0032541342,-0.015154954,0.0067191543,-0.013741301
2009-09-26,116,-0.02024669,-0.032607466,-0.014636726,-0.0030405982,0.047395274,0.04216738
2009-09-26,117,-0.028133135,-0.008022512,-0.015054927,0.012737055,-0.12235491,0.017730726
2009-09-26,118,-0.01750197,-0.006635226,0.0013724914,-0.006688605,0.0035840112,-0.0070321932
2009-09-26,119,-0.01882394,-0.008168435,-0.0032780096,-0.011281846,0.0038132328,-0.01074652
2009-09-26,120,-0.036591064,-0.032982625,-0.017199242,-0.014364045,0.19931726,0.15358232
2009-09-26,125,-0.02203725,-0.011651633,0.00239824,-0.012174822,0.014186824,-0.00536654
2009-09-26,126,-0.022529226,-0.00016429459,0.042074185,-0.024782592,-0.01926151,-0.047347948
2009-09-26,127,-0.019694682,-0.008723884,0.0020940797,-0.009830939,-0.000328346,-0.00807898
2009-09-26,129,-0.021388503,-0.0042090537,-0.007862482,-0.011000628,-0.01614026,0.00724143
2009-09-26,131,-0.014730657,-0.0032105218,0.0019689824,-0.011583636,0.01254573,-0.011168536
2009-09-26,135,-0.027449433,-0.0605694,-0.045697395,-0.0735542,-0.08027723,-0.057950858
2009-09-26,136,-0.018539153,-0.0074746655,0.0018350715,-0.008644488,-0.0022271394,-0.005710811
2009-09-26,137,-0.025122808,-0.02647642,-0.018182626,-0.030960863,0.049230944,0.0051590167
2009-09-26,138,-0.024107782,-0.017587101,-0.010255381,-0.017195506,-0.00512755,-0.024900207
2009-09-26,139,-0.016474385,-0.0060885707,-0.0022800406,-0.008259002,-0.0013152097,-0.0038700202
2009-09-26,141,-0.027128108,-0.03908511,-0.002080945,0.028974997,0.017382719,-0.022843143
2009-09-26,143,-0.031612664,-0.033060044,0.04106911,-0.10956037,-0.79934925,0.4622046
2009-09-26,144,-0.016100453,-0.013955934,0.0024321917,-0.017797943,-4.0264695e-05,-0.01889229
2009-10-03,1,-0.02489213,0.97512066,-0.1260719,0.049101695,-0.03398898,-0.0032804783
2009-10-03,2,-0.025475863,-0.010432284,-0.013961478,-0.020413505,-0.019593189,-0.011907632
2009-10-03,3,-0.021430362,0.05394375,0.8375118,0.50718826,-0.04219019,-0.020789634
2009-10-03,7,-0.019489586,0.0035683496,0.0053218906,-0.010989861,0.006459785,-0.019160131
2009-10-03,8,-0.025897285,-0.0010251411,-0.02291189,0.011233485,-0.027514268,0.036108416
2009-10-03,11,-0.018690895,-0.012268973,-0.0046312176,0.010521861,-0.025204284,-0.006243208
2009-10-03,12,-0.007205338,-0.010237527,-0.0102489125,-0.033495754,-0.017675014,-0.024945047
2009-10-03,18,-0.025332065,0.9729612,-0.122622184,0.047835495,-0.031140147,-0.0074225334
2009-10-03,20,-0.014653014,-0.009443465,-0.004315918,-0.013563406,-0.015040122,-0.011401584
2009-10-03,22,-0.017220356,0.002402499,0.0020864964,0.00055391167,0.0015962698,-0.007700475
2009-10-03,27,-0.025956588,-0.010307456,-0.0013332418,-0.013558778,0.00019640193,0.0057042856
2009-10-03,34,-0.019565491,-0.009218583,-0.0023708644,-0.012491184,0.00748486,-0.004733596
2009-10-03,41,-0.02193018,-0.020507324,-0.010093487,-0.003006968,0.01969687,-0.0058754813
2009-10-03,45,-0.016100453,-0.013955934,0.0024321917,-0.017797943,-4.0264695e-05,-0.01889229
2009-10-03,49,-0.02193136,-0.01704016,-0.045711134,-0.09676354,0.03140721,-0.22488827
2009-10-03,50,-0.02568983,-0.021009311,0.008885653,-0.0013028537,0.016076034,-0.02714247
2009-10-03,51,-0.024441596,-0.007895936,-0.050070945,-0.08494668,0.024880592,-0.19666372
2009-10-03,54,-0.018841313,-0.008587053,-0.0016564978,-0.0036407968,0.0062592537,-0.0034752188
2009-10-03,55,-0.014689674,-0.002374432,-0.0032401537,-0.0091258865,0.0030703433,-0.0071216905
2009-10-03,56,-0.025066726,-0.001917664,-0.0008286246,-0.023202565,0.013206542,-0.00672525
2009-10-03,58,-0.018296508,-0.019036865,-0.0006876949,-0.026438916,-0.02109005,-0.011048806
2009-10-03,59,-0.015664725,-0.004566196,-0.029547062,0.0015973505,0.015060457,-0.029801983
2009-10-03,60,-0.022659633,-0.013968213,-0.0030259308,-0.010194124,0.0062746466,-0.0021469414
2009-10-03,64,-0.016124059,-0.0058713066,-0.002380211,-0.007902908,0.0030702613,-0.0064618285
2009-10-03,69,-0.023561247,-0.0021525156,-0.01050114,-0.012796093,0.006745838,-0.021536576
2009-10-03,71,-0.01935402,-0.007630814,-0.011750155,0.0064860056,0.0070529515,-0.018113635
2009-10-03,72,-0.02367399,-0.005431505,0.0016391055,-0.017320633,-0.0072691864,-0.010417436
2009-10-03,74,-0.012901822,-0.012401885,0.023456072,0.0034218477,0.009510337,-0.023949327
2009-10-03,75,-0.025399102,0.052244507,0.83911705,0.48647228,-0.010711257,-0.016693369
2009-10-03,76,-0.012065091,-0.0070260726,-0.0028410114,-0.008775231,0.003287791,-0.00850829
2009-10-03,77,-0.020520084,-0.0064227185,-0.012839489,0.012289684,0.0068472815,-0.0067951134
2009-10-03,81,-0.02334288,-0.013713875,-0.004277475,-0.018874418,0.01095326,-0.0055271913
2009-10-03,82,-0.023432128,-0.006269403,0.00818936,0.00032546523,0.010941532,-0.0051121493
2009-10-03,85,-0.02203725,-0.011651633,0.00239824,-0.012174822,0.014186824,-0.00536654
2009-10-03,89,-0.019240739,-0.008477963,0.0013302112,-0.011108859,0.0023135485,-0.0045668744
2009-10-03,90,-0.02193929,-0.049680956,0.0036758871,0.016216291,0.024412937,-0.026361946
2009-10-03,91,-0.017411055,-0.0030016887,-0.00045099983,-0.0119312415,0.010263369,-0.00818636
2009-10-03,92,-0.020191861,-0.0038777695,-0.0042690197,-0.013904353,0.006242018,-0.017388979
2009-10-03,93,-0.014238086,-0.01625987,0.019532537,0.018319706,0.020156967,-0.0023854421
2009-10-03,94,-0.030043587,-0.0010940831,-0.05254557,-0.09248604,0.022462178,-0.2036446
2009-10-03,95,-0.01885234,-0.0033662461,-0.006628735,-0.018364716,0.017527372,-0.016013514
2009-10-03,96,-0.023732781,-0.016630773,-0.014431682,-0.006041403,-0.0026161538,-0.006378702
2009-10-03,97,-0.020286832,-0.009909978,0.0028300826,-0.0016534624,0.008484749,-0.007429317
2009-10-03,100,-0.015950877,-0.012346429,-0.018386213,-0.025112975,0.019527875,-0.029938739
2009-10-03,101,-0.012901822,-0.012401885,0.023456072,0.0034218477,0.009510337,-0.023949327
2009-10-03,102,-0.012901822,-0.012401885,0.023456072,0.0034218477,0.009510337,-0.023949327
2009-10-03,103,-0.025488297,-0.017985968,0.0014871445,-0.025303688,-0.013184643,-0.017494816
2009-10-03,104,-0.012627565,-0.0134648215,-0.00721264,-0.012892663,-0.002432096,-0.00076808454
2009-10-03,106,-0.02573504,-0.017846132,-0.021833446,-0.03507975,-0.029680764,0.023814375
2009-10-03,107,-0.018189576,-0.002370659,-0.0034437662,-0.009681332,0.005613903,-0.0028181453
2009-10-03,109,-0.016875124,-0.009459887,-0.0032337748,-0.012734313,0.0050278953,-0.0139317345
2009-10-03,110,-0.019877752,-0.02265437,0.0044547273,-0.020620903,0.0004525661,-0.028090624
2009-10-03,111,-0.023420427,-0.015440922,0.0021983585,-0.019349791,0.018772887,0.00060053926
2009-10-03,114,-0.02367399,-0.005431505,0.0016391055,-0.017320633,-0.0072691864,-0.010417436
2009-10-03,115,-0.018709604,-0.040398743,-0.005138726,-0.03481152,-0.0706109,-0.042113118
2009-10-03,117,-0.015369725,-0.0071308343,0.02340858,0.008569066,0.024800686,-0.017772092
2009-10-03,118,-0.012442005,-0.012270589,0.0024738954,-0.010901759,0.01041882,-0.004615429
2009-10-03,119,-0.021054367,-0.02676233,0.017383238,-0.031752,0.018687926,-0.07950026
2009-10-03,120,-0.016622722,-0.0037333604,-0.0032519628,-0.012694555,0.003374602,-0.0114717055
2009-10-03,121,-0.015990552,0.013196447,-0.005352227,-0.014981676,0.01377149,-0.012490977
2009-10-03,123,-0.031964056,-0.018318903,0.0075131394,-0.03883872,-0.0132612465,-0.03402373
2009-10-03,125,-0.019240739,-0.008477963,0.0013302112,-0.011108859,0.0023135485,-0.0045668744
2009-10-03,126,-0.027744727,-0.04128806,-0.0015822594,-0.032994114,-0.0446249,-0.055752065
2009-10-03,127,-0.034093782,-0.023955893,-0.022727704,-0.032602437,0.025301341,-0.041347656
2009-10-03,129,-0.023798095,-0.023300726,-0.034883868,-0.059356716,0.06983137,-0.0051636207
2009-10-03,130,-0.010295073,-0.0046131145,0.00889774,-0.008055587,0.01687786,-0.017889261
2009-10-03,131,-0.02573504,-0.017846132,-0.021833446,-0.03507975,-0.029680764,0.023814375
2009-10-03,135,-0.0315884,-0.029970316,-0.032568175,-0.018625868,0.035486873,0.09837056
2009-10-03,136,-0.01898199,-0.024015456,-0.015043663,0.009332693,0.0004703271,-0.003975664
2009-10-03,138,-0.0135456845,-0.00871341,-0.0027100889,-0.011611545,0.007312685,-0.0037603558
2009-10-03,139,-0.018835898,-0.00315079,-0.0042390055,-0.011430898,0.005237724,-0.0039919126
2009-10-03,140,-0.022733025,0.00852085,-0.017381875,-0.01985188,0.008267722,-0.026891096
2009-10-03,141,-0.015259092,-0.025900502,0.01729353,0.001211392,-0.0045751263,-0.003620112
2009-10-10,1,-0.015807383,-0.006994077,-0.0061643384,-0.0011916128,-0.008938922,-0.01210881
2009-10-10,3,-0.025996452,-0.011881863,-0.0067799515,0.014627492,-0.00058917335,-0.01144855
2009-10-10,5,-0.011431745,-0.009692044,-0.0032541342,-0.015154954,0.0067191543,-0.013741301
2009-10-10,6,-0.023798095,-0.023300726,-0.034883868,-0.059356716,0.06983137,-0.0051636207
2009-10-10,7,-0.010920926,-0.005218331,0.006922469,-0.0008370986,0.016504098,-0.009896289
2009-10-10,11,-0.018553438,-0.011057001,0.0040424652,-0.011180301,0.0044880966,-0.001547296
2009-10-10,13,-0.01839129,-0.0043560057,0.0014602392,-0.013375976,0.006059439,-0.006243904
2009-10-10,14,-0.022575194,-0.01797863,0.008333157,-0.004999953,0.012780343,-0.029467028
2009-10-10,17,-0.022575194,-0.01797863,0.008333157,-0.004999953,0.012780343,-0.029467028
2009-10-10,18,-0.029108603,-2.0035095e-05,-0.010969383,0.022395452,-0.02713286,0.026630515
2009-10-10,20,-0.01673226,-0.006343931,-0.0025276456,-0.008339719,0.003478502,-0.0067708413
2009-10-10,21,-0.021726824,-0.009395077,0.0068360395,-0.015954828,0.008800068,-0.007087082
2009-10-10,22,-0.018613638,0.0022672904,-0.0072979196,-0.026690586,-0.003922242,0.0013849393
2009-10-10,23,-0.018189576,-0.002370659,-0.0034437662,-0.009681332,0.005613903,-0.0028181453
2009-10-10,33,-0.023098782,-0.015096399,-0.012903299,-0.005128069,0.004581716,-0.0021134585
2009-10-10,34,-0.016124059,-0.0058713066,-0.002380211,-0.007902908,0.0030702613,-0.0064618285
2009-10-10,42,-0.019782664,-0.004289872,-0.0057528513,0.0010484005,0.0046142153,-0.01093889
2009-10-10,50,-0.018668514,-0.0076316386,0.0018739755,-0.007697581,0.011179626,0.001446753
2009-10-10,58,-0.014008228,-0.0038103862,-0.0044018147,-0.01231359,0.0030429736,-0.010162847
2009-10-10,62,-0.011431745,-0.009692044,-0.0032541342,-0.015154954,0.0067191543,-0.013741301
2009-10-10,67,-0.014008228,-0.0038103862,-0.0044018147,-0.01231359,0.0030429736,-0.010162847
2009-10-10,71,-0.019077836,-0.008096134,-0.0038490715,-0.011694879,0.0040369825,-0.011097326
2009-10-10,73,-0.019069226,-0.012094748,-0.0036668673,-0.016112627,0.013720361,-0.0052303784
2009-10-10,74,-0.027492305,-0.003212577,-0.0022796262,-0.020540837,-0.0035721336,-0.017989226
2009-10-10,78,-0.018331084,-0.011038327,-0.0012171762,-0.0071709235,0.011558495,0.0024157069
2009-10-10,80,-0.016892835,-0.0064580725,-0.0025033562,-0.008320804,0.004429241,-0.005413637
2009-10-10,81,-0.027099865,-0.01715037,0.019157859,-0.008732448,0.022526197,-0.019001303
2009-10-10,82,-0.015194292,-0.010394777,-0.0026403405,-0.01599674,0.0006584055,-0.012375897
2009-10-10,84,-0.0153635545,-0.0077633443,-0.004898282,-0.006215807,0.0032338034,-0.008135219
2009-10-10,87,-0.020162087,-0.0164601,-0.008489394,-0.01215098,0.00875831,-0.018506464
2009-10-10,94,-0.03517154,-0.028374415,0.013336105,-0.028932804,0.028728522,-0.021361569
2009-10-10,95,-0.018886063,0.0013871234,-0.011664873,-0.029069157,0.024991855,-0.014504594
2009-10-10,97,-0.027918393,-0.021531679,-0.010255801,-0.021228842,-0.002979516,-0.026805928
2009-10-10,98,-0.02964923,-0.01749722,-0.0021419446,-0.014850108,-0.004504066,-0.0011254176
2009-10-10,100,-0.014469736,-0.0065908707,-0.027962983,-0.0319713,0.019755995,-0.023188844
2009-10-10,102,-0.016747683,-0.015197003,-0.0044480013,-0.02444621,-0.02176853,-0.007034446
2009-10-10,104,-0.014653014,-0.009443465,-0.004315918,-0.013563406,-0.015040122,-0.011401584
2009-10-10,106,-0.014193727,-0.00620743,-0.0023703342,-0.008249479,0.002304336,-0.0063123484
2009-10-10,108,-0.0197523,-0.0120359035,-0.0019095858,-0.008183919,0.004741152,-0.012293886
2009-10-10,112,-0.01941932,-0.012746133,-0.0030176973,-0.008629225,-0.0017369053,-0.012629478
2009-10-10,113,-0.024236634,-0.01312972,0.006118568,-0.0061847325,0.00823651,-0.0073636426
2009-10-10,115,-0.029795045,-0.025786076,-0.021677582,-0.0056918566,0.19806717,0.16310307
2009-10-10,116,-0.020247566,-0.00914945,-0.0044720033,-0.013458028,0.004213384,-0.013264989
2009-10-10,117,-0.02159931,-0.013061327,-0.008904395,0.0068084155,-0.001698586,-0.0069251056
2009-10-10,118,-0.0135456845,-0.00871341,-0.0027100889,-0.011611545,0.007312685,-0.0037603558
2009-10-10,119,-0.020520084,-0.0064227185,-0.012839489,0.012289684,0.0068472815,-0.0067951134
2009-10-10,120,0.9808605,-0.001953788,-0.0077420822,0.00073234364,-0.002834725,0.014487907
2009-10-10,121,-0.014683172,-0.0039881463,0.007201139,-0.007894518,-0.004302114,-0.0010315856
2009-10-10,125,-0.030012572,-0.009040958,-0.0048770984,-0.0051724813,0.001847055,0.00056517107
2009-10-10,126,-0.019565491,-0.009218583,-0.0023708644,-0.012491184,0.00748486,-0.004733596
2009-10-10,128,-0.019013641,-0.012556584,-0.0074646138,-0.0067545623,0.006693977,-0.010374507
2009-10-10,130,-0.028657766,0.027227089,0.03433763,0.00575122,0.060500994,-0.019044947
2009-10-10,132,-0.021467093,-0.033438273,-0.011680444,-0.0014799264,0.057573773,0.040580533
2009-10-10,135,-0.019694682,-0.008723884,0.0020940797,-0.009830939,-0.000328346,-0.00807898
2009-10-10,136,-0.016734194,-0.004006429,-0.004566945,-0.012529181,0.009285154,-0.0029508704
2009-10-10,139,-0.02297194,-0.019163199,-0.010710948,-0.018840084,-0.004771586,-0.02574511
2009-10-10,140,-0.04106422,0.024760948,0.021491693,0.025826171,-0.06481749,0.0044855545
2009-10-10,141,-0.016183771,-0.0074156816,-0.00973014,-0.01236595,0.005541029,-0.0011849647
2009-10-10,142,-0.023798095,-0.023300726,-0.034883868,-0.059356716,0.06983137,-0.0051636207
2009-10-10,143,-0.010295073,-0.0046131145,0.00889774,-0.008055587,0.01687786,-0.017889261
2009-10-17,1,-0.020733496,-0.0048342254,-0.011081132,-0.0018179459,0.0014719749,-0.0113370335
2009-10-17,4,-0.017273584,-0.006698261,0.0062507163,-0.018897733,0.0007786646,-0.023880614
2009-10-17,5,-0.022733025,0.00852085,-0.017381875,-0.01985188,0.008267722,-0.026891096
2009-10-17,6,-0.025996452,-0.011881863,-0.0067799515,0.014627492,-0.00058917335,-0.01144855
2009-10-17,9,-0.034310836,-0.023794623,-0.009647628,-0.035530087,0.03868044,0.00076231826
2009-10-17,10,-0.017220356,0.002402499,0.0020864964,0.00055391167,0.0015962698,-0.007700475
2009-10-17,12,-0.025733279,-0.0037538973,-0.021588061,0.015332142,-0.03080041,0.038727608
2009-10-17,13,-0.013520784,-0.050994594,0.00061810616,-0.047570225,-0.063580684,-0.04563192
2009-10-17,15,-0.023503525,-0.012993069,-0.011906311,-0.007317129,-0.036872294,-0.018294444
2009-10-17,18,-0.025956588,-0.010307456,-0.0013332418,-0.013558778,0.00019640193,0.0057042856
2009-10-17,20,-0.016076548,-0.04777754,-0.00057366805,-0.074883044,-0.039469086,-0.093828805
2009-10-17,22,-0.028657766,0.027227089,0.03433763,0.00575122,0.060500994,-0.019044947
2009-10-17,24,-0.018668514,-0.0076316386,0.0018739755,-0.007697581,0.011179626,0.001446753
2009-10-17,26,-0.01475813,-0.010257084,-0.0052254894,-0.015492515,-9.890891e-05,-0.010132036
2009-10-17,28,-0.025897285,-0.0010251411,-0.02291189,0.011233485,-0.027514268,0.036108416
2009-10-17,36,-0.02337355,-0.00601708,-0.001836686,-0.006574207,0.012585264,-0.00572877
2009-10-17,45,-0.021278368,-0.017726718,-0.00027899977,-0.022979049,0.006139494,0.00031051884
2009-10-17,49,-0.019077836,-0.008096134,-0.0038490715,-0.011694879,0.0040369825,-0.011097326
2009-10-17,50,-0.0075572906,-0.009397299,-0.016783677,-0.018861782,0.011021536,-0.027859196
2009-10-17,51,-0.016318887,-0.007689832,-0.0027588685,-0.011855571,-0.0028528066,0.003428646
2009-10-17,59,-0.018669242,-0.0028580884,-0.0031610448,-0.010190761,-0.00043210015,-0.0059281043
2009-10-17,61,-0.018005291,-0.0124953585,-0.008925993,0.0058412775,-0.0019443561,-0.0131692225
2009-10-17,66,-0.022578707,-0.005802639,-0.012473576,-0.030360488,0.020291388,-0.021334296
2009-10-17,71,-0.023098782,-0.015096399,-0.012903299,-0.005128069,0.004581716,-0.0021134585
2009-10-17,72,-0.015453488,-0.0075296774,0.0008768915,-0.007771901,0.005958786,-0.004723863
2009-10-17,73,-0.018650701,-0.017703842,-0.005807021,0.001089248,0.0023213283,-0.00851327
2009-10-17,74,-0.0262962,-0.017842568,0.014959749,-0.015408899,0.018678369,-0.016525647
2009-10-17,75,-0.018886063,0.0013871234,-0.011664873,-0.029069157,0.024991855,-0.014504594
2009-10-17,76,-0.019782664,-0.004289872,-0.0057528513,0.0010484005,0.0046142153,-0.01093889
2009-10-17,77,-0.029096352,-0.12845908,-0.5003909,0.82493985,-0.07117201,0.017181983
2009-10-17,78,-0.0135456845,-0.00871341,-0.0027100889,-0.011611545,0.007312685,-0.0037603558
2009-10-17,79,-0.018126488,-0.0040391344,-0.006373741,-0.015656404,0.008700835,-0.01023269
2009-10-17,84,-0.01053786,-0.016152218,0.0035478377,-0.020096602,0.009993782,-0.009318578
2009-10-17,88,-0.017275505,-0.009396233,0.0015513119,-0.009330603,0.0036420436,-0.009814136
2009-10-17,92,-0.038829293,-0.011869206,-0.0011254168,-0.024398785,0.48406982,0.74542314
2009-10-17,94,-0.018709604,-0.040398743,-0.005138726,-0.03481152,-0.0706109,-0.042113118
2009-10-17,96,-0.029096352,-0.12845908,-0.5003909,0.82493985,-0.07117201,0.017181983
2009-10-17,97,-0.01941932,-0.012746133,-0.0030176973,-0.008629225,-0.0017369053,-0.012629478
2009-10-17,99,-0.018937998,-0.004551265,0.009733513,0.0038240717,0.0033449696,-0.015277676
2009-10-17,102,-0.019201323,-0.013878592,-0.0022812681,-0.004172791,0.006521605,-0.014299497
2009-10-17,105,-0.031315364,0.029926762,0.044840533,0.0059090215,0.055580698,-0.02090165
2009-10-17,109,0.9808605,-0.001953788,-0.0077420822,0.00073234364,-0.002834725,0.014487907
2009-10-17,110,-0.017220356,0.002402499,0.0020864964,0.00055391167,0.0015962698,-0.007700475
2009-10-17,112,-0.029535573,0.0139129255,0.026901307,-0.03729658,-0.01395735,-0.06843927
2009-10-17,113,-0.010920926,-0.005218331,0.006922469,-0.0008370986,0.016504098,-0.009896289
2009-10-17,114,-0.018013198,-0.007910496,-0.0029362312,-0.011541121,-0.00150769,-0.0071817166
2009-10-17,115,-0.013051349,-0.018841296,-0.0006134957,-0.022961352,0.013266012,-0.046664577
2009-10-17,117,-0.02334288,-0.013713875,-0.004277475,-0.018874418,0.01095326,-0.0055271913
2009-10-17,126,-0.015990552,0.013196447,-0.005352227,-0.014981676,0.01377149,-0.012490977
2009-10-17,127,-0.0151258465,-0.007899154,-0.0028373776,-0.010003464,-0.0026929895,-0.004609902
2009-10-17,129,-0.035506282,0.014804831,0.04487978,0.008089163,0.07031777,-0.0427122
2009-10-17,130,-0.022575194,-0.01797863,0.008333157,-0.004999953,0.012780343,-0.029467028
2009-10-17,132,-0.010920926,-0.005218331,0.006922469,-0.0008370986,0.016504098,-0.009896289
2009-10-17,137,-0.023890609,-0.023065738,-0.013992611,-0.026497591,-0.010342805,-0.0023607444
2009-10-17,138,-0.019754987,-0.0016391401,0.0033994631,-0.0068667303,0.015773155,-0.024920898
2009-10-17,144,-0.01829794,-0.0105981035,0.00071526883,-0.010326289,0.017218538,-0.0032569119
2009-10-24,4,-0.010905032,-0.017370733,-0.021412252,-0.07851839,0.010367754,-0.049589083
2009-10-24,6,-0.030715475,-0.03764383,0.061195914,-0.0039081303,-0.017634252,0.034204245
2009-10-24,8,-0.026670009,-0.029267665,0.023894493,-0.03517185,0.04247968,-0.052795753
2009-10-24,9,-0.021054367,-0.02676233,0.017383238,-0.031752,0.018687926,-0.07950026
2009-10-24,10,-0.022500394,0.029449867,-0.023022417,-0.022286206,0.011193627,-0.018094344
2009-10-24,12,0.9808605,-0.001953788,-0.0077420822,0.00073234364,-0.002834725,0.014487907
2009-10-24,13,-0.031612664,-0.033060044,0.04106911,-0.10956037,-0.79934925,0.4622046
2009-10-24,15,-0.022923507,0.004784605,-0.006169163,-0.017837904,0.017082574,-0.008838142
2009-10-24,19,-0.017633941,-0.007164531,-0.0026816423,-0.009693647,0.0062434343,-0.0023078618
2009-10-24,23,-0.03269983,0.004366935,0.021371292,-0.0062112124,-0.04973934,-0.005439755
2009-10-24,25,-0.017896194,0.059594702,0.8475396,0.4911692,-0.013431229,-0.023504242
2009-10-24,27,-0.016565371,-0.0066328654,-0.0048446557,-0.004523693,0.0029092678,-0.0066960338
2009-10-24,29,-0.023468943,0.03415058,-0.020005923,-0.01413159,0.014256098,-0.013762084
2009-10-24,42,-0.023310497,0.0010210274,0.00045894895,0.0070838383,-3.840749e-05,-0.013050743
2009-10-24,45,-0.01493268,-0.0074188253,-0.0021474161,-0.009559457,0.0047226036,-0.009766357
2009-10-24,60,-0.019782664,-0.004289872,-0.0057528513,0.0010484005,0.0046142153,-0.01093889
2009-10-24,62,-0.016318887,-0.007689832,-0.0027588685,-0.011855571,-0.0028528066,0.003428646
2009-10-24,64,-0.017411055,-0.0030016887,-0.00045099983,-0.0119312415,0.010263369,-0.00818636
